Source;Target;LinkType;Weight;AverageHash;Sha1;Category
lmptlr;piert83;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
lmpt63;lmptlr;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
laizet2;lmptlr;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
OnNaQuUneMaman;lmptlr;retweet;0.2;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
lmptlr;vincechil;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
lmptlr;minoucat13;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
ArdrB;lmptlr;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
BrigitteDupin;lmptlr;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
LouisdeCoutes;lmptlr;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
lmptlr;noe22349;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
SJallamion;lmptlr;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
lmptlr;mej31600;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
lmptlr;maryconda1;retweet;0.1;ece8f4fbad272622;68d13fef2cfcc501670a255dc78ee2b1d9071086; shopping_kart_baby
Genethique;LeaMidene;retweet;0.30000000000000004;f1e1e1e3e1f9f1f1;1f13624ccea580a95ef2028ffb466e2593d65a23; merchandising_belly
Genethique;xbfra;retweet;0.30000000000000004;f1e1e1e3e1f9f1f1;1f13624ccea580a95ef2028ffb466e2593d65a23; merchandising_belly
LMPT44;ops78v;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;OnNaQuUneMaman;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;PhdRe;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;Philhum540;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;rfsword;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
BGuirlet;LMPT44;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;noe22349;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;guyderosnay;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;NPOMMERET;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;remseeks;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;mehaud1;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
LMPT44;antoinne92;retweet;0.1;f7e70392810101ff;6a2d92b26f299e4cf59713bec68d9c7a5710f88d; shopping_kart_baby
AllianceVITA63;fxperes;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA63;AllianceVita49;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA63;IsadBh;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA63;allianceVITA;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA28;AllianceVITA63;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA63;LaManifPrTous37;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA63;auroredeges;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
AllianceVITA63;isabelledacrew;retweet;0.1;f8f808c024f5a3ff;47cdd1d934916c61da6dc45df52360355bd703b4; shopping_kart_baby
tof92130;wvonpikkendorf;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
BobOdi9;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
AbdelSansLeB;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
OnNaQuUneMaman;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
Exbrayat48;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
lmpt63;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
Le_BienCommun;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
MaKarDoue;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
Olfrance;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
CrocdeGang;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
kstelkeeper;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
MichelNicolasA1;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
ptunia18;tof92130;retweet;0.2;f9a4b7bfef300183;4ad2faef7cd5beef8751e618cd098b1a1d172088; merchandising_kids
AllianceVita34;resistance3522;retweet;0.1;feb40000c3837f3f;50437423b63cc1881b57e471e12b36af23a9917c; shopping_kart_baby
AllianceVita34;Philhum540;retweet;0.1;feb40000c3837f3f;50437423b63cc1881b57e471e12b36af23a9917c; shopping_kart_baby
AllianceVita34;OnNaQuUneMaman;retweet;0.1;feb40000c3837f3f;50437423b63cc1881b57e471e12b36af23a9917c; shopping_kart_baby
Enfantdabord2;Romain1571;retweet;0.2;ff0000cfcfc3c3c7;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5; merchandising_belly
Enfantdabord2;Hydrure;retweet;0.2;ff0000cfcfc3c3c7;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5; merchandising_belly
Enfantdabord2;tof92130;retweet;0.2;ff0000cfcfc3c3c7;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5; merchandising_belly
Enfantdabord2;noe22349;retweet;0.2;ff0000cfcfc3c3c7;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5; merchandising_belly
Enfantdabord2;remseeks;retweet;0.2;ff0000cfcfc3c3c7;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5; merchandising_belly
Enfantdabord2;lagrostA;retweet;0.2;ff0000cfcfc3c3c7;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5; merchandising_belly
AFCdu94;Enfantdabord2;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;YvesPDB;retweet;0.30000000000000004;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;BEF90894800;retweet;0.9;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;MarcPiguel;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;Na_DrZ;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;mplecat22;retweet;0.30000000000000004;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;MargottinSylvi1;retweet;0.9;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;resistance3522;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;PascalGMICHEL;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;GarderetC;retweet;1.5;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;y_a_de_la_Joie_;retweet;0.30000000000000004;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
2972jojo;AFCdu94;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;enpatrouille;retweet;0.30000000000000004;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;KRUIJTL;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;la_juno44;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;crist_va;retweet;0.30000000000000004;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;lmptlr;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;noe22349;retweet;0.30000000000000004;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;ouvrelacage;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
AFCdu94;antoinne92;retweet;0.6000000000000001;ff26041d1f3f1800;a3db879006c622eea72b61423752ddbebc38f72e; shopping_kart_baby
Ameris_Ard;TontonSomeul;retweet;0.1;ff390101110101ff;fe2f00b76fd5af654f459735c041230fc08393e0; barcode_baby
JuristePLE;mydaphne;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;remseeks;retweet;0.2;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;buchermdm;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JennyLambert711;JuristePLE;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;droite_sensee;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;josephinemd34;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;NPOMMERET;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;LeaMidene;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;ScherrerBl;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;vaubandaniel;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;ehavet;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;fredericmajau;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;MargottinSylvi1;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
BGuirlet;JuristePLE;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;OnNaQuUneMaman;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
Flcarpentier;JuristePLE;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
EARS64084896;JuristePLE;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;noe22349;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;LeonTologue;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;antoinne92;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;Kvcs64Kvcs;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
LaManifPrTous37;pbaucheron;retweet;0.1;ff8181efcfc3e7ef;b66149e1d1838c6eb4dae85e1766d9fd6f5bcc7d; merchandising_belly
LaManifPrTous37;ScherrerBl;retweet;0.1;ff8181efcfc3e7ef;b66149e1d1838c6eb4dae85e1766d9fd6f5bcc7d; merchandising_belly
LaManifPrTous37;ghidera;retweet;0.1;ff8181efcfc3e7ef;b66149e1d1838c6eb4dae85e1766d9fd6f5bcc7d; merchandising_belly
LaManifPrTous37;jocelynchereau;retweet;0.1;ff8181efcfc3e7ef;b66149e1d1838c6eb4dae85e1766d9fd6f5bcc7d; merchandising_belly
JeanMarcVILLER;LaManifPrTous37;retweet;0.1;ff8181efcfc3e7ef;b66149e1d1838c6eb4dae85e1766d9fd6f5bcc7d; merchandising_belly
JuristePLE;PierreJeanARNAU;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
JuristePLE;Louis_H_D;retweet;0.1;ff8181efcfc3e7ef;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a; merchandising_belly
Eperviet;LaManifPourTous;retweet;0.30000000000000004;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
InformateurDab;LaManifPourTous;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
ArdrB;LaManifPourTous;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
2972jojo;LaManifPourTous;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
Auded6;LaManifPourTous;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;alexandrerouen;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;Na_DrZ;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;Philhum540;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;georgeseric;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;emch6;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
Fleur2108;LaManifPourTous;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;vincechil;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;femmedavenir;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
ArchibaldOlivi2;LaManifPourTous;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;justelebonsens;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;LouisdeCoutes;retweet;0.4;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;MayaAbeilles;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
AudeMirkovic;LaManifPourTous;retweet;0.30000000000000004;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
CollectifPeres;LaManifPourTous;retweet;0.2;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LaManifPourTous;elieeid14;retweet;0.1;ffa1000810c1c3fb;232b45bd18f46b658055b3fe36d060b553c3c1a9; shopping_kart_baby
LN356;journalPresent;retweet;0.1;ffbfbd010281c1e7;9aab84fa1836c832971c7a81c1ecc87106a17b4d; merchandising_kids
DeodatdeGozon;OFrancois60200;retweet;0.1;ffd9efe5301180ff;2aab85550c09e5dd18f77d3b6510bb2ab965e47a; merchandising_kids
GBLEaKS;OFrancois60200;retweet;0.1;ffd9efe5301180ff;2aab85550c09e5dd18f77d3b6510bb2ab965e47a; merchandising_kids
Citadelle29;MarcPiguel;retweet;0.1;ffe7e7c3e38181ff;7ab22265e1308a344aef0f28dc0d2240ab93e160; merchandising_belly
OnNaQuUneMaman;salefran;retweet;0.1;fff8fcfcbc000000;816371435be30f0be9768729e09a16dd4f2663a7; shopping_kart_baby
isabsavoie;salefran;retweet;0.1;fff8fcfcbc000000;816371435be30f0be9768729e09a16dd4f2663a7; shopping_kart_baby
Enfantdabord2;trenteet1;retweet;0.1;fffcfcfcf8f82000;e24f7ff3c4b8a3ca05cc9747a961495a7344cc7f; barcode_baby
crist_va;trenteet1;retweet;0.1;fffcfcfcf8f82000;e24f7ff3c4b8a3ca05cc9747a961495a7344cc7f; barcode_baby
HyacintheClair;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;Nox009;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;Pathouang;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LMPT53;LaManifPourTous;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;LesConservateur;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;lmptlr;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;reinedetrianon;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
AFC_Pays_Aix;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;veilleursdePau;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;joe_bruad;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;nicoleSerrier;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;natpat6477;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;vaubandaniel;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
ElizabethZitoun;LaManifPourTous;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;pauladusud;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;o_dasse;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
JTanouarn;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;fimetic;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
Chalosse40;LaManifPourTous;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;cussinelpaule;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;PorcinetteLouis;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
Galablanche;LaManifPourTous;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;asonimage;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
Crespinbruno;LaManifPourTous;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;ManifPourTous60;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;OFrancois60200;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;YvesPDB;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;mej31600;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;LaPoitou;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;citoyenpourlenf;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
KitineChristi4;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;marti_sabine;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
Bearnais_64300;LaManifPourTous;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;MarcPiguel;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;LoulouLudwig;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;claduranquet;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
GilberteMARY1;LaManifPourTous;retweet;0.30000000000000004;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LMPT44;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;lmpt63;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;LaManifPrTous37;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;Le_blog_d_HB;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;papey987;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
JstLangevin;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
BGuirlet;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
DomenachMaitena;LaManifPourTous;retweet;0.1;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
LaManifPourTous;PascalGMICHEL;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
EARS64084896;LaManifPourTous;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
JametPaul;LaManifPourTous;retweet;0.2;fffcfefe28000000;d423911a3cef54464375a9bb801c4cb944516bd4; shopping_kart_baby
Celesthein;LaManifPourTous;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
LaManifPourTous;dchev92;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
GaLZep;LaManifPourTous;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
LaManifPourTous;OryxT;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
IsaLPR;LaManifPourTous;retweet;0.2;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
LaManifPourTous;SALONJP;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
LaManifPourTous;geisha8392;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
BCreze;LaManifPourTous;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
LaManifPourTous;jmonclas;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
LaManifPourTous;ops78v;retweet;0.2;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
Chacha78180;LaManifPourTous;retweet;0.1;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
Albertine7506;LaManifPourTous;retweet;0.30000000000000004;fffeb00000d1fbc3;c7b71b9eabd20964c2079e5300dc41654c042731; shopping_kart_baby
